trade_date,ts_code,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio_x,ma5,ma_v_5,ma20,ma_v_20,ma50,ma_v_50,close_y,turnover_rate_f,volume_ratio_y,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount,annualD,end_date,total_share,cap_rese,undistr_porfit,money_cap,trad_asset,accounts_receiv,inventories,amor_exp,total_cur_assets,fix_assets,intan_assets,deriv_assets,total_assets,lt_borr,st_borr,acct_payable,total_cur_liab,total_hldr_eqy_exc_min_int,comp_type,basic_eps,diluted_eps,total_revenue,total_cogs,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,ebit_x,ebitda_x,rd_exp,workers_welfare,net_profit,n_cashflow_act,n_cashflow_inv_act,stot_cash_in_fnc_act,free_cashflow,depr_fa_coga_dpba,amort_intang_assets,decr_inventories,end_bal_cash,eps,dt_eps,total_revenue_ps,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,fa_turn,assets_turn,op_income,daa,ebit_y,ebitda_y,fcff,fcfe,netdebt,networking_capital,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,roe,roa,roic,debt_to_assets,assets_to_eqt
20201124,000001.SZ,19.62,19.68,19.17,19.36,19.62,-0.26,-1.3252,678543.23,1313496.136,0.3497,0.64,19.03,1020692.41,18.0675,1005387.724,16.8726,1073817.703,19.36,0.7889,0.64,13.9292,1.3008,2.4788,1.126,37569857.6313,37569537.1885,108899,21049.28,106729,20657.94,186187,36016.66,167873,32519.36,161100,31197.95,146146,28306.21,96739,18774.15,132176,25554.53,-58992,-11346.5,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201123,000001.SZ,18.85,19.62,18.8,19.62,18.86,0.76,4.0297,1165858.26,2252290.578,0.6008,1.2,18.724,1055569.866,17.9875,1023203.8145,16.7842,1080874.3746,19.62,1.3555,1.2,14.1163,1.3182,2.5121,1.1111,38074411.5045,38074086.7582,150848,29093.57,251654,48637.54,287318,55372.89,352386,68021.23,358556,69187.02,327643,63279.04,369136,71575.38,234176,45291.05,270373,52393.48,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201120,000001.SZ,18.83,18.99,18.52,18.86,18.85,0.01,0.0531,673919.22,1265262.915,0.3473,0.61,18.274,974369.6,17.8915,1023690.834,16.691,1075755.0092,18.86,0.7835,0.61,13.5695,1.2672,2.4148,1.1559,36599561.7214,36599249.5545,113547,21275.18,124020,23282.29,193244,36276.71,213140,39967.47,244239,45870.82,171224,32171.26,122890,23103.46,165536,31105.14,86292,16398.73,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201119,000001.SZ,18.59,18.98,18.3,18.85,18.46,0.39,2.1127,1211740.62,2270476.474,0.6244,1.22,17.938,1097423.602,17.855,1074919.957,16.6118,1087873.4566,18.85,1.4088,1.22,13.5623,1.2665,2.4135,1.1565,36580155.8032,36579843.8018,180325,33765.84,225914,42353.86,342747,64235.3,320097,59961.75,338012,63300.46,338551,63444.3,350657,65745.82,327179,61287.51,239655,45209.27,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201118,000001.SZ,17.78,18.5,17.75,18.46,17.83,0.63,3.5334,1373400.72,2508632.642,0.7077,1.52,17.7,990527.174,17.7905,1108858.8785,16.5412,1097226.3036,18.46,1.5968,1.52,13.2817,1.2403,2.3636,1.1809,35823324.9935,35823019.4473,139498,25449.11,274347,50102.22,336453,61450.99,402297,73482.71,472738,86247.61,376475,68761.46,424712,77715.36,320282,58516.7,319931,58635.7,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201117,000001.SZ,17.38,17.93,17.25,17.83,17.37,0.46,2.6482,852930.51,1509511.577,0.4395,0.91,17.57,903873.044,17.763,1102416.8515,16.4748,1086031.1408,17.83,0.9917,0.91,12.8284,1.198,2.2829,1.2227,34600752.147,34600457.0284,121689,21527.67,195366,34597.58,241438,42747.06,287568,50903.48,279101,49347.33,235180,41626.68,210703,37329.02,134816,23823.33,115450,20450.31,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201116,000001.SZ,17.08,17.43,16.9,17.37,17.18,0.19,1.1059,759856.93,1308190.459,0.3916,0.78,17.626,937499.504,17.7485,1107773.9235,16.4198,1104915.1214,17.37,0.8834,0.78,12.4974,1.1671,2.224,1.255,33708079.9099,33707792.4052,138130,23773.03,154680,26657.67,235233,40488.43,242024,41691.71,257408,44316.06,218958,37691.66,129086,22241.43,144196,24777.9,7957,1421.68,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201113,000001.SZ,17.42,17.47,16.69,17.18,17.66,-0.48,-2.718,1289189.23,2191492.021,0.6643,1.45,17.72,975812.982,17.754,1170586.353,16.375,1137925.9832,17.18,1.4989,1.45,12.3607,1.1543,2.1997,1.2689,33339367.4642,33339083.1042,261488,44464.37,146023,24871.47,393501,66904.44,318580,54189.67,377958,64247.8,451158,76712.83,256242,43532.29,373428,63374.94,-79239,-13376.02,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201112,000001.SZ,17.81,17.94,17.45,17.66,17.81,-0.15,-0.8422,677258.48,1197284.181,0.349,0.65,17.812,887731.442,17.75,1210907.601,16.3206,1124675.534,17.66,0.7874,0.65,12.7061,1.1866,2.2611,1.2344,34270851.5377,34270559.2329,131515,23222.85,119922,21213.79,260960,46126.14,219989,38913.94,214411,37919.51,224502,39685.04,70373,12459.83,112845,19915.57,-95639,-16804.79,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201111,000001.SZ,18.2,18.3,17.6,17.81,18.11,-0.3,-1.6565,940130.07,1677811.478,0.4845,0.85,17.82,1038173.634,17.695,1257047.793,16.2548,1125812.7188,17.81,1.093,0.85,12.814,1.1966,2.2804,1.224,34561940.3106,34561645.5231,185863,33130.99,186116,33220.73,289693,51676.38,337731,60280.67,281431,50230.34,280347,50019.07,183143,32743.36,135935,24260.59,-147911,-26288.27,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201110,000001.SZ,18.0,18.5,17.93,18.11,17.84,0.27,1.5135,1021062.81,1854142.808,0.5262,0.94,17.922,1099674.9,17.606,1243169.4075,16.1906,1121976.5218,18.11,1.1871,0.94,13.0299,1.2168,2.3188,1.2038,35144117.8566,35143818.1035,145883,26431.39,198534,36065.15,270830,49130.81,313123,56856.69,366953,66674.41,300987,54652.0,237397,43177.47,208418,37840.24,-26584,-4588.35,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201109,000001.SZ,17.67,18.0,17.54,17.84,17.64,0.2,1.1338,951424.32,1688807.401,0.4903,0.87,17.892,1087036.064,17.5035,1237557.241,16.1176,1119944.2428,17.84,1.1062,0.87,12.8356,1.1986,2.2842,1.222,34620158.0652,34619862.7811,137806,24432.14,161043,28601.0,274492,48694.1,251506,44650.12,262102,46501.85,311871,55348.09,277024,49252.42,227004,40281.3,-7401,-1185.95,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201106,000001.SZ,17.71,17.75,17.22,17.64,17.7,-0.06,-0.339,848781.53,1486492.208,0.4374,0.76,17.85,1090441.754,17.4065,1269553.3825,16.0498,1125606.103,17.64,0.9868,0.76,12.6917,1.1852,2.2586,1.2358,34232039.7013,34231747.7275,172631,30195.38,155346,27254.67,259528,45462.25,231527,40576.56,291300,51048.29,315635,55262.37,125323,21943.15,146273,25555.48,-57189,-9816.41,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201105,000001.SZ,18.37,18.5,17.54,17.7,18.32,-0.62,-3.3843,1429469.44,2558562.453,0.7366,1.42,17.872,1122246.214,17.2835,1272135.6025,15.9888,1135306.5048,17.7,1.662,1.42,12.7349,1.1892,2.2663,1.2316,34348475.2105,34348182.2436,277431,49470.31,185115,33150.75,511653,91670.0,420830,75426.04,362538,64898.89,428540,76686.8,277848,49816.88,394984,70592.49,-233966,-41567.87,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201104,000001.SZ,18.35,18.48,17.96,18.32,17.96,0.36,2.0045,1247636.4,2275824.963,0.6429,1.25,17.886,1005673.05,17.157,1261515.3715,15.9368,1135135.6782,18.32,1.4506,1.25,13.1809,1.2309,2.3457,1.19,35551642.1387,35551338.9098,121092,22065.48,210583,38422.96,260661,47535.55,280484,51197.35,319974,58399.3,339719,62053.46,383336,70105.23,254276,46431.78,27608,5142.47,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201103,000001.SZ,17.71,18.34,17.7,17.96,17.63,0.33,1.8718,957868.63,1727488.481,0.4936,0.95,17.748,997310.542,16.981,1258252.2715,15.8734,1137188.1716,17.96,1.1137,0.95,12.9219,1.2067,2.2996,1.2138,34853029.0836,34852731.8133,132852,23871.33,166920,30086.13,236784,42599.23,287439,51789.33,338668,61126.62,259333,46782.03,249564,45151.58,244177,44091.27,16414,3096.66,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201102,000001.SZ,17.65,18.05,17.33,17.63,17.75,-0.12,-0.6761,968452.77,1702741.437,0.4991,0.92,17.708,1012709.824,16.8485,1240994.3955,15.818,1183391.355,17.63,1.126,0.92,12.6845,1.1845,2.2573,1.2365,34212633.7831,34212341.9748,186603,32776.07,131619,23185.19,305623,53673.08,278728,49026.64,256562,45137.54,364019,63959.42,219664,38687.38,194087,34102.82,-45522,-7892.39,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201030,000001.SZ,17.74,18.36,17.6,17.75,17.77,-0.02,-0.1125,1007803.83,1813064.343,0.5193,0.85,17.722,1054139.0,16.7265,1223276.107,15.7548,1186086.616,17.75,1.1717,0.85,12.7708,1.1926,2.2727,1.2282,34445504.8015,34445211.007,150296,26975.83,141702,25502.56,235839,42316.58,230178,41419.6,333526,60058.06,315451,56767.82,288142,51955.89,320473,57616.36,-18043,-3118.83,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201029,000001.SZ,17.54,17.93,17.35,17.77,17.63,0.14,0.7941,846603.62,1498040.947,0.4363,0.6,17.798,1192278.57,16.595,1225936.4775,15.6834,1182675.7744,17.77,0.9843,0.6,12.7852,1.1939,2.2752,1.2268,34484316.6378,34484022.5124,124645,22027.6,144874,25655.05,262636,46391.21,214693,37964.7,234147,41416.64,250026,44179.4,160343,28430.66,172178,30466.96,132673,23598.14,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201028,000001.SZ,17.76,17.9,17.29,17.63,17.76,-0.13,-0.732,1205823.86,2125604.541,0.6214,0.86,17.756,1401061.656,16.488,1213566.32,15.6156,1197679.936,17.63,1.4019,0.86,12.6845,1.1845,2.2573,1.2365,34212633.7831,34212341.9748,161688,28438.29,114983,20264.72,263164,46292.73,242296,42694.69,377764,66473.41,399442,70305.62,210086,37049.51,255982,44988.9,-38799,-6729.37,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201027,000001.SZ,18.0,18.0,17.5,17.76,17.7,0.06,0.339,1034865.04,1839243.224,0.5333,0.74,17.812,1408808.92,16.385,1196662.9425,15.5456,1225629.6166,17.76,1.2032,0.74,12.778,1.1933,2.274,1.2275,34464910.7196,34464616.7597,165816,29421.72,164788,29280.2,249952,44353.28,221982,39435.38,326141,57945.06,312487,55530.0,201035,35788.88,243688,43263.36,45714,8289.9,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201026,000001.SZ,18.2,18.29,17.45,17.7,18.13,-0.43,-2.3718,1175598.65,2085800.598,0.6058,0.75,17.768,1393850.302,16.29,1189727.773,15.4694,1236686.5228,17.7,1.3668,0.75,12.7349,1.1892,2.2663,1.2316,34348475.2105,34348182.2436,201775,35766.34,123771,21994.07,304559,54006.61,226496,40223.81,359173,63725.58,297839,52846.9,305974,54349.17,523375,92782.92,9757,1765.34,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201023,000001.SZ,17.53,18.78,17.53,18.13,17.56,0.57,3.246,1698501.68,3105623.948,0.8753,1.03,17.724,1561951.676,16.2085,1199607.5055,15.3894,1232948.1172,18.13,1.9747,1.03,13.0442,1.2181,2.3213,1.2024,35182929.693,35182629.6088,149220,27250.99,269666,49387.01,239398,43648.15,378626,69321.1,333372,60920.06,402668,73667.7,663147,121756.94,334176,61200.33,313776,57498.15,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201022,000001.SZ,17.94,18.5,17.3,17.56,17.91,-0.35,-1.9542,1890519.05,3342069.01,0.9742,1.19,17.518,1641374.178,16.0805,1164093.203,15.3048,1226028.2972,17.56,2.198,1.19,12.6341,1.1798,2.2483,1.2415,34076792.3557,34076501.7061,223791,39417.84,186978,33102.67,498004,88033.62,437802,77316.01,564953,99948.11,647923,114554.62,440622,78149.06,454666,80575.33,-42826,-7015.79,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
20201021,000001.SZ,17.64,18.0,17.33,17.91,17.54,0.37,2.1095,1244560.18,2204040.364,0.6413,0.85,17.318,1583282.832,15.9745,1105687.988,15.2288,1217021.9788,17.91,1.447,0.85,13.1303,1.2349,2.3411,1.2172,34755999.4926,34755703.0499,144541,25532.07,219101,38830.33,267476,47275.58,362651,64149.95,379618,67146.52,402675,71287.52,452925,80449.71,260133,46136.08,79728,14413.52,2020,20201231.0,19406000000.0,80816000000.0,131186000000.0,,311270000000.0,,,,,10893000000.0,3852000000.0,36607000000.0,4468514000000.0,,,,,364131000000.0,2.0,1.4,1.4,153542000000.0,116633000000.0,,44690000000.0,,36909000000.0,36754000000.0,7826000000.0,28928000000.0,28928000000.0,37716000000.0,40936000000.0,,,28928000000.0,-16161000000.0,15944000000.0,806570000000.0,,1531000000.0,1059000000.0,,3805000000.0,1.4,1.4,7.9121,,,,,,,,0.0365,26609000000.0,3220000000.0,,,,,,,18.8404,,,,18.8404,,29.106,,8.5445,,,91.8512,12.2717
